dat,OzoneLamp,PAMLamps1,PAMLamps2,Lamp Wavelength,AutoValve1BitLevel,AutoValve2BitLevel,SeqEventNum,SeqIterationNum,Q1_BitLevel,Q2_BitLevel,Q3_BitLevel,TTL_BitLevel,PlungerPosition,PumpRate,SolenoidValvesDutyCycle,UV,RH,Temp,OHExposure,OHExposureModel,PhotochemicalAge,PhotochemicalAgeModel,SLFC_Set,MFC1_Set,MFC1_Read,MFC2_Set,MFC2_Read,MFC3_Set,MFC3_Read,MFC4_Set,MFC4_Read,MFC5_Set,MFC5_Read,MFC6_Set,MFC6_Read,ExcessFlow_SLPM,SLFC_SLPM,AI3,AI4,AI5,AI6,AI7,PB0,PB1,PB2,PB3,PB4,PB5,PB6
2025-06-12 17:06:30,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,447.4097331,27.31756592,19.73140625,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:06:31,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,447.4097331,27.30993652,19.73140625,0,0,0,0,0,0,0,6,5.999000072,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:06:32,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,448.2818769,27.31756592,19.73140625,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:06:33,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,447.845805,27.31756592,19.73140625,0,0,0,0,0,0,0,6,5.998000145,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:06:34,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,448.7179487,27.30993652,19.73140625,0,0,0,0,0,0,0,6,5.998000145,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:06:35,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,449.1540206,27.31756592,19.73140625,0,0,0,0,0,0,0,6,5.998000145,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:06:36,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,449.5900924,27.31756592,19.74213135,0,0,0,0,0,0,0,6,5.999000072,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:06:37,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,449.5900924,27.31756592,19.73140625,0,0,0,0,0,0,0,6,5.999000072,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:06:38,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,450.0261643,27.31756592,19.73140625,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:06:40,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,450.0261643,27.31756592,19.73140625,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:06:41,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,450.0261643,27.31756592,19.74213135,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:06:42,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,450.4622362,27.31756592,19.74213135,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:06:43,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,450.898308,27.31756592,19.73140625,0,0,0,0,0,0,0,6,5.998000145,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:06:44,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,450.898308,27.27941895,19.73140625,0,0,0,0,0,0,0,6,5.998000145,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:06:45,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,450.898308,27.31756592,19.73140625,0,0,0,0,0,0,0,6,5.998000145,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:06:46,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,451.7704518,27.31756592,19.74213135,0,0,0,0,0,0,0,6,6.001999855,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:06:47,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,451.7704518,27.31756592,19.74213135,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:06:48,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,451.7704518,27.31756592,19.75285645,0,0,0,0,0,0,0,6,5.999000072,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:06:49,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,452.2065236,27.27941895,19.75285645,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:06:50,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,453.5147392,27.31756592,19.75285645,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:06:51,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,452.6425955,27.31756592,19.75285645,0,0,0,0,0,0,0,6,6.001999855,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:06:52,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,452.6425955,27.27941895,19.74213135,0,0,0,0,0,0,0,6,5.999000072,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:06:53,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,453.0786674,27.31756592,19.75285645,0,0,0,0,0,0,0,6,5.999000072,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:06:54,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,453.5147392,27.27941895,19.74213135,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:06:55,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,453.9508111,27.27941895,19.74213135,0,0,0,0,0,0,0,6,6.000999928,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:06:56,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,453.9508111,27.27941895,19.74213135,0,0,0,0,0,0,0,6,6.000999928,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:06:57,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,453.9508111,27.27941895,19.74213135,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:06:58,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,454.386883,27.31756592,19.74213135,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:06:59,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,454.386883,27.27941895,19.74213135,0,0,0,0,0,0,0,6,5.999000072,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:07:00,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,454.8229548,27.27941895,19.75285645,0,0,0,0,0,0,0,6,6.000999928,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:07:01,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,455.6950986,27.27941895,19.74213135,0,0,0,0,0,0,0,6,6.000999928,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:07:03,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,455.2590267,27.27941895,19.75285645,0,0,0,0,0,0,0,6,5.998000145,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:07:04,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,455.6950986,27.27941895,19.75285645,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:07:05,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,455.6950986,27.27941895,19.75285645,0,0,0,0,0,0,0,6,5.999000072,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:07:06,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,456.5672423,27.27941895,19.75285645,0,0,0,0,0,0,0,6,5.999000072,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:07:07,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,456.1311704,27.27941895,19.75285645,0,0,0,0,0,0,0,6,6.001999855,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:07:08,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,456.5672423,27.27941895,19.75285645,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:07:09,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,456.5672423,27.27941895,19.75285645,0,0,0,0,0,0,0,6,5.999000072,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:07:10,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,457.439386,27.27941895,19.75285645,0,0,0,0,0,0,0,6,5.999000072,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:07:11,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,457.0033141,27.27941895,19.76358154,0,0,0,0,0,0,0,6,5.999000072,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:07:12,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,457.0033141,27.27941895,19.75285645,0,0,0,0,0,0,0,6,6.000999928,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:07:13,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,457.8754579,27.27941895,19.76358154,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:07:14,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,457.8754579,27.27941895,19.76358154,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:07:15,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,457.8754579,27.27941895,19.75285645,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:07:16,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,458.3115297,27.27941895,19.76358154,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:07:17,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,458.7476016,27.27941895,19.76358154,0,0,0,0,0,0,0,6,6.000999928,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:07:18,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,458.3115297,27.27941895,19.76358154,0,0,0,0,0,0,0,6,5.997000217,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:07:19,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,458.7476016,27.27941895,19.76358154,0,0,0,0,0,0,0,6,5.999000072,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:07:20,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,458.3115297,27.27941895,19.76358154,0,0,0,0,0,0,0,6,5.998000145,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:07:21,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,459.1836735,27.27941895,19.76358154,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:07:22,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,459.6197453,27.27941895,19.77430664,0,0,0,0,0,0,0,6,5.998000145,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:07:23,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,459.6197453,27.27941895,19.76358154,0,0,0,0,0,0,0,6,6.000999928,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:07:24,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,459.1836735,27.27941895,19.76358154,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:07:25,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,460.0558172,27.27941895,19.76358154,0,0,0,0,0,0,0,6,6.001999855,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:07:26,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,460.4918891,27.27941895,19.77430664,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:07:27,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,460.4918891,27.27941895,19.77430664,0,0,0,0,0,0,0,6,6.001999855,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:07:28,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,460.4918891,27.27941895,19.77430664,0,0,0,0,0,0,0,6,6.000999928,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:07:30,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,461.3640328,27.27941895,19.77430664,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:07:31,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,461.8001047,27.27941895,19.76358154,0,0,0,0,0,0,0,6,6.001999855,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:07:32,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,461.3640328,27.27941895,19.77430664,0,0,0,0,0,0,0,6,5.999000072,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:07:33,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,461.8001047,27.27941895,19.77430664,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:07:34,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,461.8001047,27.27941895,19.77430664,0,0,0,0,0,0,0,6,5.998000145,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:07:35,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,462.2361765,27.27941895,19.77430664,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:07:36,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,461.8001047,27.27941895,19.77430664,0,0,0,0,0,0,0,6,5.999000072,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:07:37,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,462.6722484,27.27941895,19.77430664,0,0,0,0,0,0,0,6,6.001999855,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:07:38,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,463.1083203,27.27941895,19.77430664,0,0,0,0,0,0,0,6,6.002999783,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:07:39,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,463.1083203,27.27941895,19.77430664,0,0,0,0,0,0,0,6,5.999000072,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:07:40,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,463.1083203,27.27941895,19.77430664,0,0,0,0,0,0,0,6,5.999000072,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:07:41,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,463.1083203,27.27941895,19.77430664,0,0,0,0,0,0,0,6,6.004000187,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:07:42,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,463.1083203,27.27941895,19.78503174,0,0,0,0,0,0,0,6,5.999000072,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:07:43,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,463.980464,27.27941895,19.78503174,0,0,0,0,0,0,0,6,6.001999855,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:07:44,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,463.980464,27.27941895,19.77430664,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:07:45,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,463.980464,27.24127197,19.77430664,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:07:46,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,463.980464,27.27941895,19.78503174,0,0,0,0,0,0,0,6,6.000999928,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:07:47,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,464.4165358,27.27941895,19.78503174,0,0,0,0,0,0,0,6,5.998000145,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:07:48,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,465.2886796,27.24127197,19.78503174,0,0,0,0,0,0,0,6,6.001999855,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:07:49,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,464.8526077,27.27941895,19.79575684,0,0,0,0,0,0,0,6,5.997000217,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:07:50,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,464.8526077,27.24127197,19.78503174,0,0,0,0,0,0,0,6,6.002999783,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:07:51,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,464.8526077,27.24127197,19.78503174,0,0,0,0,0,0,0,6,5.998000145,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:07:52,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,465.2886796,27.27941895,19.79575684,0,0,0,0,0,0,0,6,6.000999928,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:07:54,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,465.7247514,27.24127197,19.79575684,0,0,0,0,0,0,0,6,5.999000072,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:07:55,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,466.1608233,27.24127197,19.78503174,0,0,0,0,0,0,0,6,5.999000072,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:07:56,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,465.7247514,27.24127197,19.79575684,0,0,0,0,0,0,0,6,5.999000072,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:07:57,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,466.1608233,27.24127197,19.79575684,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:07:58,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,466.5968952,27.24127197,19.79575684,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:07:59,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,466.5968952,27.24127197,19.79575684,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:08:00,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,466.5968952,27.24127197,19.80648193,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:08:01,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,466.5968952,27.24127197,19.79575684,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:08:02,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,466.5968952,27.24127197,19.79575684,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:08:03,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,467.4690389,27.24127197,19.80648193,0,0,0,0,0,0,0,6,5.999000072,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:08:04,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,467.9051108,27.24127197,19.79575684,0,0,0,0,0,0,0,6,5.999000072,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:08:05,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,467.4690389,27.24127197,19.79575684,0,0,0,0,0,0,0,6,6.000999928,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:08:06,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,468.3411826,27.24127197,19.80648193,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:08:07,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,467.9051108,27.24127197,19.80648193,0,0,0,0,0,0,0,6,6.000999928,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:08:08,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,468.3411826,27.24127197,19.80648193,0,0,0,0,0,0,0,6,6.000999928,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:08:09,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,468.3411826,27.24127197,19.80648193,0,0,0,0,0,0,0,6,6.000999928,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:08:10,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,468.3411826,27.24127197,19.80648193,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:08:11,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,469.2133264,27.24127197,19.80648193,0,0,0,0,0,0,0,6,6.002999783,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:08:12,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,469.2133264,27.24127197,19.80648193,0,0,0,0,0,0,0,6,5.999000072,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:08:13,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,469.2133264,27.24127197,19.80648193,0,0,0,0,0,0,0,6,5.999000072,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:08:14,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,469.2133264,27.24127197,19.80648193,0,0,0,0,0,0,0,6,6.000999928,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
2025-06-12 17:08:15,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,469.6493982,27.24127197,19.81720703,0,0,0,0,0,0,0,6,5.999000072,0,0,0,0,0,0,0,0,9.512215339,9.2963,10,10,10,10,10,1,1,1,1,1,1,1
